age,StateName,"(1.0, 1.0)","(1.0, 2.0)","(1.0, 3.0)","(1.0, 4.0)","(1.0, 5.0)","(1.0, 6.0)","(1.0, 7.0)","(1.0, 8.0)","(2.0, 1.0)","(2.0, 2.0)","(2.0, 3.0)","(2.0, 4.0)","(2.0, 5.0)","(2.0, 6.0)","(2.0, 7.0)","(2.0, 8.0)","('TotalPOP', '')","('key', '')"
18,Virginia,32262,31227,12067,12301,153,166,3960,3916,5940,5737,732,691,251,197,158,167,109925,965
41,Virginia,31926,31630,10248,11234,163,150,4892,5948,6362,5441,556,601,250,240,126,119,109886,2138
47,New Jersey,27149,27936,6994,8243,103,98,6973,7440,10936,10331,1200,1367,350,324,157,178,109779,2428
66,Georgia,32995,37069,13217,17754,168,167,1684,2175,1885,1755,183,250,54,43,25,23,109447,3377
48,Virginia,33504,33717,9658,10884,160,161,4917,5447,4937,4593,374,456,207,210,108,101,109434,2495
61,Virginia,36498,38708,9860,11850,211,199,2772,3475,2494,2633,201,225,100,95,50,48,109419,3158
54,Virginia,35164,35727,10347,11778,165,182,3581,4078,3672,3593,296,319,190,142,77,73,109384,2801
69,North Carolina,38113,43838,8826,12429,505,651,806,1152,1299,1295,151,136,42,78,27,24,109372,3553
29,Arizona,26597,25088,3941,3263,2869,2607,2447,2494,19002,17354,612,574,985,921,305,292,109351,1482
1,Michigan,37505,35735,10922,10549,417,400,2259,2201,3809,3676,595,537,241,252,105,71,109274,74
39,Washington,36783,35402,3224,2501,761,759,6817,7707,7150,6138,294,253,470,389,248,232,109128,2037
25,Washington,35078,32224,3994,3058,959,855,7874,6787,8275,7796,450,323,481,486,238,248,109126,1323
51,Virginia,34483,35335,9763,10888,156,181,4160,4754,4275,3934,322,317,189,174,79,94,109104,2648
44,Michigan,40267,40266,7310,8428,367,387,2595,2847,2903,2879,186,208,142,130,43,44,109002,2267
24,New Jersey,28122,26755,8716,8414,105,134,5256,5317,11169,10813,1659,1490,322,337,218,174,109001,1255
64,New Jersey,35049,37430,5560,7207,94,112,4352,4830,5596,6662,652,778,171,197,86,102,108878,3295
9,New Jersey,25564,24269,8001,7839,132,114,6307,5930,12619,12266,2306,2181,432,445,251,217,108873,490
40,Washington,36953,35389,3223,2516,791,775,6628,7624,6971,6102,338,272,445,362,248,217,108854,2088
44,New Jersey,26023,26157,6740,7899,79,96,7362,7616,11619,11107,1307,1440,418,356,192,183,108594,2275
83,Florida,36864,43119,3117,5094,98,104,945,1086,6787,10605,224,372,33,43,36,35,108562,4243
46,New Jersey,26420,27014,6909,7876,78,90,7124,7546,11168,10620,1210,1407,375,329,161,145,108472,2377
30,Arizona,26576,25067,3984,3246,2758,2725,2463,2625,18533,16683,611,588,996,930,311,306,108402,1533
62,Virginia,36398,38740,9595,11155,187,205,2739,3504,2314,2402,181,226,78,56,59,63,107902,3209
0,Michigan,37136,35434,10949,10532,440,424,2306,2208,3463,3342,501,476,242,240,81,75,107849,23
10,New Jersey,25705,24402,7968,7652,149,140,6012,5804,12527,12194,1981,1956,396,419,254,277,107836,541
28,Arizona,24848,23755,3819,3338,2751,2621,2697,2405,19760,17928,672,553,1032,983,329,296,107787,1431
23,New Jersey,27422,26810,8673,8432,121,136,4974,5037,11215,10683,1670,1486,341,337,194,184,107715,1204
22,New Jersey,27435,26947,8669,8450,123,133,4959,4943,11202,10593,1620,1535,345,320,205,177,107656,1153
42,Virginia,31208,31175,10068,10793,155,140,4688,5751,6336,5409,509,616,244,240,147,130,107609,2189
53,Virginia,34521,35133,9634,11363,188,173,3619,4221,3783,3733,269,301,199,133,88,79,107437,2750
52,Virginia,33926,34494,9678,11323,159,190,3935,4569,4061,3901,326,314,218,137,85,95,107411,2699
11,New Jersey,25950,24543,8022,7699,138,134,5783,5803,12246,11835,1871,1921,417,397,260,238,107257,592
13,Virginia,30345,28960,12030,11583,149,149,4374,4170,6791,6216,775,732,279,248,203,198,107202,710
18,New Jersey,28284,25869,7955,7765,116,101,4938,4951,11623,11028,1731,1566,363,318,210,199,107017,949
12,Virginia,29997,28898,11832,11764,136,149,4445,4220,6761,6266,813,804,232,246,188,175,106926,659
21,New Jersey,27140,26325,8486,8367,118,119,4910,4835,11256,10895,1682,1623,339,331,213,178,106817,1102
19,Massachusetts,35038,36803,4343,4660,112,131,4392,5255,6411,6356,1220,1161,232,195,158,169,106636,991
8,New Jersey,24760,23746,7935,7683,150,128,6244,5703,12378,11944,2319,2327,448,394,239,228,106626,439
14,Virginia,30601,28845,11624,11485,150,155,4345,4054,6776,6076,776,753,266,239,187,186,106518,761
73,North Carolina,39628,45908,6765,9494,502,520,666,858,871,973,63,109,35,36,10,26,106464,3757
16,Virginia,31134,29735,11556,11363,134,143,4240,4183,6007,5795,693,668,228,206,184,151,106420,863
65,New Jersey,34664,36976,5075,6959,93,104,4031,4645,5468,6383,624,687,155,143,87,91,106185,3346
70,North Carolina,37249,42466,8642,11759,513,645,811,1194,1137,1279,114,144,45,73,25,29,106125,3604
43,Virginia,30407,31035,9871,10658,125,146,4777,5712,6007,5317,505,577,235,215,130,140,105857,2240
15,Virginia,30620,28977,11570,11260,125,159,4331,4235,6390,5859,734,663,289,229,186,174,105801,812
4,New Jersey,24598,23407,7460,7216,126,126,6254,6047,12677,12146,1957,1893,416,388,528,537,105776,235
7,New Jersey,24831,23591,7799,7531,115,137,6116,5849,11984,11609,2451,2369,392,468,251,268,105761,388
20,New Jersey,26567,25249,8545,8327,116,123,4869,4786,11619,10963,1752,1558,348,357,210,171,105560,1051
5,New Jersey,24837,23487,7732,7383,131,133,6190,5792,11498,11169,2783,2810,427,511,309,358,105550,286
6,New Jersey,24675,23662,7948,7554,131,134,6159,5867,11671,11110,2643,2594,414,455,266,231,105514,337
17,Virginia,30591,29707,11532,11422,123,148,4129,4224,5912,5624,673,651,226,245,164,140,105511,914
45,Virginia,31079,30796,9533,10374,127,119,5026,5691,5725,5203,414,461,238,206,115,134,105241,2342
27,Arizona,24633,22374,3803,3161,2689,2599,2594,2304,19376,17850,624,540,1035,945,300,270,105097,1380
63,Virginia,35820,37939,9083,10889,165,194,2593,3226,2142,2283,189,212,85,72,46,40,104978,3260
26,Arizona,24270,22305,3840,3104,2616,2476,2682,2348,19342,17995,553,518,1032,895,311,334,104621,1329
70,Michigan,42114,45745,4841,6960,273,304,916,1239,993,935,47,57,34,37,16,16,104527,3593
67,Georgia,31778,35751,12097,16868,156,163,1671,2132,1629,1562,188,233,51,46,24,31,104380,3428
4,Virginia,29402,28088,11431,11098,116,110,4089,3980,6652,6207,1064,940,214,213,415,359,104378,251
9,Virginia,29986,28320,11525,11202,124,117,4340,4089,6452,5970,743,731,170,169,199,168,104305,506
24,Washington,33421,30542,3680,3047,887,851,7410,6557,8013,7504,404,316,481,456,288,244,104101,1272
80,Texas,29537,37196,3310,5559,215,217,2032,2329,9706,13243,103,140,150,163,46,54,104000,4124
5,Virginia,29355,28293,11574,11144,117,132,4208,3951,6274,5914,973,900,241,235,361,320,103992,302
47,Virginia,31094,31226,9189,10431,145,145,4936,5574,5120,4651,369,397,240,189,108,112,103926,2444
3,New Jersey,23888,22752,7359,7218,138,130,6442,6028,12428,11755,2081,1964,520,451,367,377,103898,184
8,Virginia,29658,28097,11764,11123,123,109,4283,4171,6152,5891,756,801,206,199,229,236,103798,455
10,Virginia,29225,27956,11644,11179,146,143,4284,4175,6350,6097,823,778,226,213,210,197,103646,557
29,Tennessee,36693,36719,10112,10799,191,157,1412,1286,3008,2403,207,178,99,82,48,52,103446,1522
2,New Jersey,23988,22913,7504,7259,126,121,6078,5663,12162,11539,2157,2113,554,470,363,359,103369,133
71,North Carolina,36712,42388,8076,10775,465,601,785,1091,991,1140,84,104,44,48,21,10,103335,3655
20,Massachusetts,34120,34824,4530,4587,127,124,4222,4880,6486,6202,1177,1168,199,225,156,160,103187,1042
6,Virginia,29266,28080,11552,10899,115,131,3985,3911,6323,5909,947,947,197,201,340,313,103116,353
25,Arizona,23821,22376,3586,3055,2383,2354,2474,2228,19139,17868,548,542,1041,911,291,316,102933,1278
7,Virginia,29498,27693,11422,11004,132,132,4289,4068,6223,5788,887,793,221,170,330,278,102928,404
11,Virginia,29053,27572,11438,11220,154,126,4241,4103,6404,6135,750,758,236,222,204,176,102792,608
46,Virginia,30312,30132,9416,9920,127,147,5082,5473,5447,4882,424,439,254,183,133,105,102476,2393
72,North Carolina,37006,42801,7360,10045,510,591,762,1001,924,1048,87,117,36,37,10,17,102352,3706
30,Massachusetts,33412,32701,4984,4680,147,131,5229,5261,6580,5980,1277,1163,280,240,118,143,102326,1552
44,Virginia,29656,29986,9313,10087,135,130,4765,5613,5632,5084,493,527,254,187,129,123,102114,2291
23,Arizona,22905,21667,3515,2945,2440,2389,2372,2330,19309,18321,619,526,1040,1014,324,320,102036,1176
24,Arizona,23489,22255,3409,2928,2364,2253,2548,2240,18887,17815,620,574,1075,903,278,360,101998,1227
31,Arizona,25365,23624,3618,3046,2486,2534,2496,2537,16733,15498,602,572,960,874,288,308,101541,1584
28,Tennessee,35713,35246,10445,10883,162,195,1350,1272,2968,2629,196,185,115,83,46,52,101540,1471
2,Virginia,28133,26926,11540,11015,126,110,3932,3745,6301,6025,1142,1089,250,220,440,426,101420,149
1,New Jersey,23106,22024,7471,7196,109,110,5637,5219,12241,11644,2441,2233,603,592,413,363,101402,82
27,Massachusetts,33431,32510,4937,4575,138,120,4917,5009,6425,6102,1271,1127,281,235,127,101,101306,1399
3,Virginia,28249,27010,11247,10932,128,109,4023,3924,6249,5964,1049,1028,224,232,396,332,101096,200
28,Massachusetts,33123,32128,4950,4721,135,129,5002,4990,6619,6106,1231,1201,291,209,142,111,101088,1450
19,New Jersey,25532,23509,7840,7650,126,107,4913,4712,11378,10976,1729,1557,334,319,207,179,101068,1000
30,Tennessee,35904,35816,9809,10432,172,129,1313,1333,2954,2443,207,198,116,74,72,61,101033,1573
73,Michigan,40960,46032,4046,5838,237,310,790,1050,782,805,23,50,33,45,8,14,101023,3746
71,Michigan,40567,44765,4557,6384,266,300,894,1086,833,914,37,53,21,33,10,14,100734,3644
64,Virginia,33906,36663,8604,10644,152,198,2548,3247,1977,2161,177,195,73,72,42,39,100698,3311
41,Washington,34487,33083,2961,2338,718,707,6148,6881,6094,5576,269,240,412,358,210,188,100670,2139
23,Washington,31713,29540,3620,3167,908,855,6879,5983,8078,7568,429,318,519,462,282,242,100563,1221
19,Arizona,22311,20419,3202,2866,2338,2246,2155,1870,19804,19207,690,615,1111,1019,329,296,100478,972
29,Massachusetts,32439,31874,5106,4686,138,129,5035,5209,6536,5975,1339,1190,244,243,134,128,100405,1501
22,Arizona,22305,20876,3408,2857,2481,2324,2326,2011,19407,18420,641,589,1130,1002,322,304,100403,1125
20,Arizona,21694,20204,3292,2886,2460,2464,2123,1893,19988,19350,659,574,1000,1028,316,308,100239,1023
26,Massachusetts,32817,32407,4925,4562,138,136,4769,4859,6361,6112,1234,1103,208,211,127,102,100071,1348
31,Massachusetts,32621,32434,4618,4590,148,110,5015,5425,6259,5828,1155,1095,279,227,121,136,100061,1603
50,Washington,36717,35640,2576,1923,683,762,5146,6172,4884,4481,137,162,276,225,129,146,100059,2598
20,Indiana,37622,36421,5966,5533,145,131,2600,1972,4352,4268,314,269,128,139,66,61,99987,1035
21,Arizona,21930,20245,3271,2851,2317,2312,2153,2075,19561,18941,643,552,1160,999,346,316,99672,1074
68,Georgia,30345,34724,11371,16023,154,157,1428,2002,1544,1402,147,217,37,42,20,21,99634,3479
0,New Jersey,22266,21244,7603,7293,91,81,5113,4816,12259,11750,2578,2458,624,609,366,355,99506,31
32,Massachusetts,32700,32881,4432,4411,115,117,4828,5376,5992,5540,1037,1018,253,215,134,128,99177,1654
66,New Jersey,32575,35030,4626,6298,83,100,3634,4250,4843,5887,600,596,156,142,69,85,98974,3397
84,Florida,33314,39392,2932,4840,97,117,802,990,6202,9534,210,299,30,48,25,39,98871,4294
1,Virginia,26901,25505,11312,11119,141,118,3783,3781,6480,6100,1126,1058,341,315,377,362,98819,98
79,New York,29260,38012,4369,8143,122,162,3093,3927,3519,5624,755,1247,139,236,63,99,98770,4062
65,Virginia,33254,36261,8510,10231,155,157,2526,3312,1771,1983,168,188,55,70,27,38,98706,3362
32,Arizona,24384,23110,3278,2869,2517,2410,2445,2599,16732,15072,535,507,831,793,306,278,98666,1635
56,Massachusetts,37709,40057,3168,3428,112,119,2742,2999,3022,3450,573,646,119,127,79,67,98417,2878
60,Washington,38485,39511,2085,1741,688,819,3776,4918,2950,2748,80,94,176,149,108,84,98412,3108
13,Arizona,20622,19602,3201,2923,2502,2559,1661,1635,19671,19153,803,765,1233,1080,339,382,98131,666
21,Massachusetts,31887,33148,4173,4504,110,106,4022,4792,6173,5966,1218,1177,199,202,133,181,97991,1093
33,Massachusetts,32609,32668,4178,4281,117,102,4767,5227,5754,5405,1009,1037,266,191,123,128,97862,1705
72,Michigan,39383,43584,4323,6235,258,315,845,1107,768,878,33,56,31,25,3,16,97860,3695
49,Washington,35540,34518,2488,1922,667,713,5206,6055,5003,4582,151,159,293,265,143,154,97859,2547
59,Washington,38265,39585,2017,1669,668,728,3626,4699,3008,2890,95,91,191,133,97,95,97857,3057
25,Massachusetts,31893,31769,4745,4485,130,121,4586,4819,6306,5843,1377,1111,220,196,130,116,97847,1297
0,Virginia,26112,24982,11564,11084,127,123,3839,3680,6616,6300,1080,1013,361,350,265,256,97752,47
27,Tennessee,34148,33862,10202,10445,210,178,1192,1237,2987,2611,159,160,129,97,45,53,97715,1420
55,Massachusetts,37357,39221,3328,3557,103,118,2704,2826,3251,3549,607,649,136,139,86,67,97698,2827
12,Arizona,19730,19396,3203,2975,2490,2495,1742,1756,20089,19076,862,815,1193,1159,362,330,97673,615
42,Washington,33173,32474,2820,2113,694,719,5721,6631,5993,5574,238,262,362,341,178,190,97483,2190
21,Indiana,36548,35919,5736,5659,137,138,2409,1953,4017,4037,272,254,110,122,76,65,97452,1086
57,Massachusetts,37614,39576,3117,3445,115,112,2723,2874,2873,3321,527,614,123,141,70,59,97304,2929
29,Colorado,34053,30791,3079,2248,463,438,2089,2353,10313,9234,402,378,578,524,181,165,97289,1485
26,Tennessee,34085,33804,10006,10243,154,187,1214,1143,2936,2735,202,197,127,115,55,41,97244,1369
57,Washington,37414,38115,2057,1692,690,742,4041,5108,3380,3098,101,113,177,166,116,121,97131,2955
30,Colorado,34172,31579,2956,2211,448,391,2119,2275,9813,8980,383,319,516,467,159,153,96941,1536
19,Indiana,36468,34963,5729,5457,120,134,2384,1761,4428,4415,313,290,137,140,68,79,96886,984
18,Arizona,21137,20141,2972,2913,2272,2257,1982,1789,18858,18592,668,602,1059,992,325,279,96838,921
59,Massachusetts,38307,40520,2907,3178,115,118,2183,2475,2593,2944,484,640,110,118,65,61,96818,3031
34,Arizona,24174,22742,3178,2673,2178,2180,2522,2752,16283,14832,524,518,927,797,265,222,96767,1737
14,Arizona,20328,19264,3020,2868,2461,2466,1708,1740,19598,18875,739,733,1116,1108,355,338,96717,717
58,Washington,37664,38604,2003,1719,678,718,3768,4681,3175,2896,91,87,183,158,122,111,96658,3006
28,Colorado,33415,29909,3223,2430,465,421,2012,2147,10703,9555,409,355,556,589,162,184,96535,1434
34,Massachusetts,31878,32180,4172,4268,99,113,4712,5372,5656,5285,1077,1016,220,211,137,98,96494,1756
60,Massachusetts,37975,40245,2983,3311,110,118,2309,2528,2591,2957,436,599,120,112,42,57,96493,3082
35,Arizona,23968,23108,3148,2657,2058,2132,2706,2667,16021,14697,542,461,831,775,290,249,96310,1788
69,Georgia,29170,34105,10859,15489,155,146,1396,1802,1397,1352,151,187,35,31,13,20,96308,3530
18,Massachusetts,31356,32536,4109,4427,109,125,3754,4522,6176,6092,1259,1151,228,184,123,135,96286,940
58,Massachusetts,37844,39819,2986,3272,116,128,2322,2538,2599,3097,479,606,129,140,64,67,96206,2980
15,Arizona,20214,19255,2901,2776,2506,2474,1770,1714,19300,18694,750,716,1134,1124,361,314,96003,768
22,Washington,30355,28133,3591,2895,889,886,5977,5391,8073,7525,425,321,485,463,300,259,95968,1170
40,Arizona,24497,23541,2957,2520,1857,2047,2383,2612,15563,14884,437,486,864,767,297,245,95957,2043
31,Tennessee,33867,34270,9207,9828,179,122,1199,1378,2743,2406,194,179,113,80,54,48,95867,1624
16,Arizona,20532,19485,2875,2757,2410,2363,1766,1730,19145,18437,717,664,1110,1117,306,294,95708,819
33,Arizona,23894,22236,3113,2715,2240,2335,2491,2620,16057,14757,554,499,871,760,279,244,95665,1686
43,Washington,32487,31765,2694,2074,629,718,5689,6391,5963,5520,265,245,368,305,217,175,95505,2241
56,Washington,36436,36943,2194,1691,700,779,4063,5200,3504,3227,118,113,171,181,88,97,95505,2904
12,Washington,28725,27505,3222,3103,845,808,5074,4747,9528,9176,467,488,614,559,322,305,95488,660
25,Tennessee,33801,33505,9570,9664,147,155,1054,1101,2850,2632,203,169,108,127,44,48,95178,1318
35,Massachusetts,31445,31726,4136,4177,106,94,4644,5307,5578,5344,937,1010,233,208,132,98,95175,1807
28,Indiana,36426,35368,6121,5939,175,161,1814,1586,3540,3246,231,229,128,95,55,55,95169,1443
4,Washington,28722,26667,3289,3159,762,707,5446,5079,8677,8313,548,521,1156,1215,449,454,95164,252
22,Indiana,35942,34206,5863,5575,117,154,2568,2137,3897,3752,249,297,120,147,57,50,95131,1137
5,Washington,28577,26948,3327,3113,780,705,5383,5202,8501,8451,570,448,1227,1009,451,391,95083,303
51,Washington,35097,34093,2355,1724,735,677,4782,5800,4548,4109,152,164,267,217,108,131,94959,2649
62,Washington,37494,39603,1751,1517,572,728,3486,4407,2502,2293,71,99,127,134,75,70,94929,3210
61,Washington,37220,38980,1928,1592,628,731,3446,4550,2702,2474,109,84,155,130,110,83,94922,3159
38,Arizona,24324,23157,2835,2579,1865,2000,2437,2704,15162,14831,426,454,854,756,230,259,94873,1941
74,Pennsylvania,38010,44376,2790,4249,67,83,1033,1217,1056,1344,140,175,50,42,7,12,94651,3813
77,Pennsylvania,37688,46615,2310,3896,56,87,868,980,768,1019,87,139,22,32,12,17,94596,3966
13,Washington,28697,27423,3153,2976,834,827,4863,4686,9405,8897,528,451,647,568,315,292,94562,711
24,Massachusetts,30850,31092,4395,4295,116,128,4448,4571,5918,5680,1243,1089,243,219,138,137,94562,1246
37,Arizona,24016,22805,2841,2520,2010,2108,2586,2702,15323,14510,498,471,864,770,234,273,94531,1890
29,Indiana,35823,35649,5948,6277,172,150,1660,1570,3435,3046,193,239,104,118,60,45,94489,1494
7,Washington,28675,27046,3266,3172,745,717,5239,5115,8359,7873,518,532,1233,1088,418,437,94433,405
66,Virginia,32364,35041,7666,9792,155,165,2255,3097,1591,1800,133,145,57,49,27,38,94375,3413
10,Washington,28438,27125,3144,3015,785,755,4765,4912,9286,8899,526,469,745,739,347,345,94295,558
85,South Carolina,27415,46201,5397,12589,103,196,340,546,654,778,9,23,15,17,5,6,94294,4376
6,Washington,28526,26768,3355,3226,760,691,5172,5050,8436,7976,616,512,1156,1174,467,407,94292,354
9,Washington,28285,26925,3238,3220,748,762,4961,4885,8686,8213,549,502,1281,1182,431,420,94288,507
70,Georgia,29014,33373,10517,14961,147,135,1393,1754,1239,1305,126,193,43,38,10,21,94269,3581
63,Washington,37492,39425,1765,1418,584,731,3319,4271,2310,2332,66,83,137,123,74,66,94196,3261
22,Massachusetts,30542,31457,4150,4430,112,115,3994,4414,5971,5840,1213,1083,220,216,140,161,94058,1144
39,Arizona,23831,23246,2786,2564,1844,2092,2369,2625,15109,14503,443,467,850,762,243,271,94005,1992
67,New Jersey,31074,33784,4212,5839,88,102,3584,3988,4392,5320,501,557,136,138,77,73,93865,3448
11,Washington,28264,26989,3136,3019,839,772,4921,4770,9249,8978,502,464,630,569,322,303,93727,609
80,New York,27065,35956,4312,7822,111,164,3016,3890,3419,5408,743,1246,160,239,77,92,93720,4113
81,Texas,26973,34069,2966,4596,165,184,1744,2024,8493,11909,80,105,135,153,35,53,93684,4175
8,Washington,28201,26766,3191,3128,714,683,5167,4972,8365,8075,550,548,1150,1243,450,450,93653,456
11,Arizona,19174,18504,3102,2893,2426,2457,1705,1728,18887,18158,855,763,1192,1100,369,340,93653,564
56,Tennessee,36231,38159,6551,7834,184,163,709,875,1400,1191,92,89,60,30,37,22,93627,2899
45,Washington,31958,31026,2557,2068,648,639,5508,6441,5764,5189,214,230,369,269,180,170,93230,2343
61,Massachusetts,36952,39428,2760,3024,105,112,2136,2417,2339,2610,428,550,125,90,51,50,93177,3133
55,Washington,35230,35418,2222,1768,640,748,4016,5124,3757,3323,130,134,234,224,96,103,93167,2853
54,Massachusetts,34997,36855,3174,3471,107,110,2665,2982,3410,3595,616,691,162,139,79,82,93135,2776
31,Colorado,32546,30098,2763,2125,424,375,2129,2310,9651,8549,343,325,519,464,172,153,92946,1587
17,Arizona,19932,18771,2737,2664,2219,2223,1807,1659,18716,18213,641,626,1053,985,320,331,92897,870
24,Tennessee,33373,32384,9096,9454,128,145,1041,1089,2751,2741,194,186,108,91,47,56,92884,1267
49,Tennessee,35293,36279,6715,8060,130,137,945,1053,2046,1773,96,118,85,65,39,31,92865,2542
36,Arizona,23573,22359,2779,2563,2099,2002,2510,2613,15164,14241,451,454,809,745,277,224,92863,1839
85,Alabama,26120,47553,4839,11850,192,302,252,432,493,696,10,78,16,16,5,5,92859,4336
50,Tennessee,35464,36127,6812,7946,164,155,872,1110,2018,1738,108,119,73,76,39,28,92849,2593
27,Colorado,31681,28853,3114,2358,492,454,1846,1976,10275,9649,381,346,573,544,152,141,92835,1383
50,Massachusetts,33710,35272,3221,3669,108,104,3303,3677,3748,4112,644,808,168,136,63,80,92823,2572
14,Washington,28376,26679,3022,2856,814,763,4847,4722,9159,8755,481,416,596,531,302,297,92616,762
3,Washington,27077,25670,3377,3132,736,699,5473,5061,8325,8252,601,565,1282,1365,446,414,92475,201
57,Tennessee,35558,38145,6432,7695,166,152,679,780,1303,1142,78,59,39,44,21,29,92322,2950
62,Massachusetts,36747,39575,2651,2871,97,129,2118,2359,2069,2423,404,546,80,100,42,53,92264,3184
9,Arizona,19171,18393,3127,3000,2520,2358,1701,1756,17945,17424,711,708,1285,1332,375,350,92156,462
10,Arizona,18639,17853,3085,2873,2465,2387,1674,1827,18696,17913,847,768,1188,1142,363,322,92042,513
30,Indiana,34910,34414,5786,6122,154,159,1623,1556,3435,3012,236,247,146,128,56,50,92034,1545
60,Tennessee,35411,38066,6444,8005,202,219,591,710,1154,993,61,62,48,32,15,17,92030,3103
60,Arizona,30016,32359,1894,1948,1498,1733,1316,1656,8768,9428,164,182,397,413,126,131,92029,3063
6,Arizona,18889,18121,3165,3039,2351,2246,1753,1699,18256,17116,792,741,1631,1543,321,348,92011,309
44,Washington,31211,30301,2570,1949,647,649,5516,6423,5803,5413,229,215,352,303,171,197,91949,2292
27,Indiana,34782,33531,6112,5882,172,173,1922,1614,3594,3265,251,250,115,101,50,68,91882,1392
5,Arizona,18446,17735,3097,2985,2196,2117,1730,1693,18545,17746,819,753,1670,1674,320,348,91874,258
32,Tennessee,32229,33124,8475,9129,129,131,1304,1409,2928,2403,176,173,107,79,29,32,91857,1675
55,Tennessee,35493,37106,6579,7850,151,167,666,880,1445,1195,95,73,66,37,31,21,91855,2848
73,Georgia,30887,35778,8196,11695,127,114,1154,1417,977,1082,78,160,25,19,20,17,91746,3734
21,Washington,29343,26237,3284,2821,871,848,5295,4936,8166,7707,416,305,509,491,271,245,91745,1119
15,Washington,28021,26740,2929,2713,816,779,4845,4948,8816,8469,453,391,578,559,277,283,91617,813
48,Washington,32202,31358,2434,1817,646,684,5316,6324,4960,4744,148,140,285,247,157,144,91606,2496
50,Arizona,26763,26333,2291,2216,1536,1746,1905,2268,11985,12548,230,303,574,531,187,172,91588,2553
7,Arizona,18772,18113,3063,3123,2471,2391,1869,1777,17825,17276,791,782,1305,1301,339,334,91532,360
20,Washington,28931,26295,3279,2756,846,800,5159,5002,8289,7747,434,389,499,489,246,268,91429,1068
64,Washington,36068,38564,1676,1395,573,708,3209,4401,2110,2161,74,74,103,124,58,66,91364,3312
85,Colorado,28851,48549,819,1522,166,213,816,1618,3163,5284,33,72,30,63,39,52,91290,4341
75,Pennsylvania,36454,43101,2683,4180,61,76,975,1188,915,1254,126,169,33,39,16,11,91281,3864
8,Arizona,19043,18152,3050,2961,2475,2418,1792,1802,17858,16854,723,676,1369,1333,426,339,91271,411
59,Arizona,29722,31944,1916,1868,1463,1765,1329,1704,8726,9375,165,189,399,442,107,140,91254,3012
23,Tennessee,32342,31941,9087,9293,161,174,1038,981,2746,2694,228,204,111,85,43,60,91188,1216
49,Arizona,26334,25850,2375,2219,1610,1769,1964,2363,11831,12793,248,322,572,551,189,196,91186,2502
16,Washington,28277,26960,2832,2727,800,750,4878,4971,8510,8089,403,403,513,547,257,268,91185,864
71,Georgia,28671,33180,9770,13729,167,132,1270,1587,1117,1118,135,179,22,35,24,20,91156,3632
23,Massachusetts,29587,30024,4327,4327,106,118,4026,4220,5958,5539,1209,1026,214,207,141,123,91152,1195
23,Indiana,34314,32914,5726,5431,116,149,2364,1997,3670,3501,252,284,116,142,40,46,91062,1188
58,Tennessee,35027,37699,6440,7625,205,193,592,697,1187,1038,71,81,45,35,21,22,90978,3001
26,Indiana,34479,32960,6080,5792,162,156,2014,1615,3559,3326,223,272,115,93,45,54,90945,1341
34,Colorado,32078,29339,2560,1944,353,315,2154,2303,9545,8365,317,288,557,524,157,134,90933,1740
53,Massachusetts,33707,36024,3132,3420,109,114,2622,2942,3397,3678,576,755,133,156,81,83,90929,2725
59,Tennessee,34956,37901,6373,7621,210,206,586,708,1032,1059,60,65,52,39,17,21,90906,3052
16,Indiana,34078,32272,5883,5526,104,107,1224,1296,4685,4496,366,337,147,166,67,68,90822,831
65,Washington,35755,38814,1599,1366,563,654,3261,4372,1969,1989,76,53,124,106,47,74,90822,3363
32,Colorado,31610,29513,2706,2078,387,350,2069,2186,9409,8482,349,306,593,463,128,167,90796,1638
33,Colorado,32075,29070,2666,1973,402,344,2151,2224,9392,8409,338,295,580,494,136,166,90715,1689
13,Indiana,32935,31749,6214,5949,104,121,1151,1250,5048,4907,371,353,197,160,89,62,90660,678
17,Washington,28017,27049,2739,2750,814,785,4988,5089,8079,7929,384,401,511,504,279,274,90592,915
85,Connecticut,27351,52100,1513,3425,64,112,672,1004,1385,2497,118,196,40,51,20,26,90574,4342
25,Indiana,34204,32713,5969,5633,135,160,1913,1720,3599,3521,267,260,97,133,53,46,90423,1290
35,Colorado,31964,29332,2394,1852,360,351,2110,2313,9297,8317,329,310,534,552,173,116,90304,1791
49,Massachusetts,32313,34139,3195,3450,87,83,3349,3768,3709,4283,608,819,176,165,70,67,90281,2521
52,Washington,33158,32722,2259,1714,607,649,4571,5402,4285,3889,145,148,248,215,123,139,90274,2700
17,Indiana,34020,32226,5710,5467,100,117,1408,1363,4400,4349,322,327,139,160,83,68,90259,882
12,Indiana,32722,31357,6121,6045,101,142,1326,1264,4963,4934,396,378,174,159,89,80,90251,627
36,Massachusetts,29544,30236,3854,3840,93,99,4414,5241,5323,5091,889,930,226,201,103,91,90175,1858
14,Indiana,33404,31524,5934,5682,94,125,1194,1252,4983,4756,388,346,181,164,78,62,90167,729
72,Georgia,29057,33436,9124,12975,142,147,1196,1481,999,1149,136,130,19,31,35,26,90083,3683
58,Arizona,28854,30714,2065,1907,1454,1764,1351,1733,9154,9628,163,217,382,434,109,128,90057,2961
37,Massachusetts,29609,29760,3938,3808,96,91,4483,5055,5426,5223,913,1001,242,203,103,88,90039,1909
57,Arizona,28312,30115,2070,1915,1482,1819,1396,1814,9541,9948,183,221,435,442,138,131,89962,2910
